ἔξοχος	εξοχος	1 Clement.33.4	ἐπὶ πᾶσι τὸ ἐξοχώτατον καὶ παμμέγεθες κατὰ διάνοιαν, ἄνθρωπον, ταῖς ἱεραῖς καὶ ἀμώμοις χερσὶν ἔπλασεν τῆς ἑαυτοῦ εἰκόνος χαρακτῆρα.	ADJ	4978
ἱερός	ιερος	1 Clement.33.4	ἐπὶ πᾶσι τὸ ἐξοχώτατον καὶ παμμέγεθες κατὰ διάνοιαν, ἄνθρωπον, ταῖς ἱεραῖς καὶ ἀμώμοις χερσὶν ἔπλασεν τῆς ἑαυτοῦ εἰκόνος χαρακτῆρα.	ADJ	4985
ἀμώμοις	αμωμοις	1 Clement.33.4	ἐπὶ πᾶσι τὸ ἐξοχώτατον καὶ παμμέγεθες κατὰ διάνοιαν, ἄνθρωπον, ταῖς ἱεραῖς καὶ ἀμώμοις χερσὶν ἔπλασεν τῆς ἑαυτοῦ εἰκόνος χαρακτῆρα.	ADJ	4987
εἰκών	εικων	1 Clement.33.4	ἐπὶ πᾶσι τὸ ἐξοχώτατον καὶ παμμέγεθες κατὰ διάνοιαν, ἄνθρωπον, ταῖς ἱεραῖς καὶ ἀμώμοις χερσὶν ἔπλασεν τῆς ἑαυτοῦ εἰκόνος χαρακτῆρα.	NOUN	4992
χαρακτήρ	χαρακτηρ	1 Clement.33.4	ἐπὶ πᾶσι τὸ ἐξοχώτατον καὶ παμμέγεθες κατὰ διάνοιαν, ἄνθρωπον, ταῖς ἱεραῖς καὶ ἀμώμοις χερσὶν ἔπλασεν τῆς ἑαυτοῦ εἰκόνος χαρακτῆρα.	NOUN	4993
ὁμοίωσις	ομοιωσις	1 Clement.33.5	οὕτως γάρ φησιν ὁ θεός· Ποιήσωμεν ἄνθρωπον κατ’ εἰκόνα καὶ καθ’ ὁμοίωσιν ἡμετέραν· καὶ ἐποίησεν ὁ θεὸς τὸν ἄνθρωπον, ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς.	NOUN	5005
ἄρσην	αρσην	1 Clement.33.5	οὕτως γάρ φησιν ὁ θεός· Ποιήσωμεν ἄνθρωπον κατ’ εἰκόνα καὶ καθ’ ὁμοίωσιν ἡμετέραν· καὶ ἐποίησεν ὁ θεὸς τὸν ἄνθρωπον, ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς.	ADJ	5013
θῆλυς	θηλυς	1 Clement.33.5	οὕτως γάρ φησιν ὁ θεός· Ποιήσωμεν ἄνθρωπον κατ’ εἰκόνα καὶ καθ’ ὁμοίωσιν ἡμετέραν· καὶ ἐποίησεν ὁ θεὸς τὸν ἄνθρωπον, ἄρσεν καὶ θῆλυ ἐποίησεν αὐτούς.	ADJ	5015
ἐπαινέω	επαινεω	1 Clement.33.6	ταῦτα οὖν πάντα τελειώσας ἐπῄνεσεν αὐτὰ καὶ ηὐλόγησεν καὶ εἶπεν· Αὐξάνεσθε καὶ πληθύνεσθε.	VERB	5022
χαίρω	χαιρω	1 Clement.33.7	ἴδωμεν, ὅτι ἐν ἔργοις ἀγαθοῖς πάντες ἐκοσμήθησαν οἱ δίκαιοι, καὶ αὐτὸς δὲ ὁ κύριος ἔργοις ἀγαθοῖς ἑαυτὸν κοσμήσας ἐχάρη.	VERB	5049
ἄοκνος	αοκνος	1 Clement.33.8	ἔχοντες οὖν τοῦτον τὸν ὑπογραμμὸν ἀόκνως προσέλθωμεν τῷ θελήματι αὐτοῦ· ἐξ ὅλης τῆς ἰσχύος ἡμῶν ἐργασώμεθα ἔργον δικαιοσύνης.	ADV	5055
ἀόκνως	αοκνως	1 Clement.33.8	ἔχοντες οὖν τοῦτον τὸν ὑπογραμμὸν ἀόκνως προσέλθωμεν τῷ θελήματι αὐτοῦ· ἐξ ὅλης τῆς ἰσχύος ἡμῶν ἐργασώμεθα ἔργον δικαιοσύνης.	ADV	5056
ἐργάζομαι	εργαζομαι	1 Clement.33.8	ἔχοντες οὖν τοῦτον τὸν ὑπογραμμὸν ἀόκνως προσέλθωμεν τῷ θελήματι αὐτοῦ· ἐξ ὅλης τῆς ἰσχύος ἡμῶν ἐργασώμεθα ἔργον δικαιοσύνης.	VERB	5066
ἐργάτης	εργατης	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	NOUN	5071
παρρησία	παρρησια	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	NOUN	5073
ἄρτος	αρτος	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	NOUN	5076
νωθρός	νωθρος	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	ADJ	5081
παρειμένος	παρειμενος	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	VERB	5083
ἀντοφθαλμέω	αντοφθαλμεω	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	VERB	5085
ἐργοπαρέκτης	εργοπαρεκτης	1 Clement.34.1	Ὁ ἀγαθὸς ἐργάτης μετὰ παρρησίας λαμβάνει τὸν ἄρτον τοῦ ἔργου αὐτοῦ, ὁ νωθρὸς καὶ παρειμένος οὐκ ἀντοφθαλμεῖ τῷ ἐργοπαρέκτῃ αὐτοῦ.	NOUN	5087
δεῖ	δει	1 Clement.34.2	δέον οὖν ἐστὶν προθύμους ἡμᾶς εἶναι εἰς ἀγαθοποιΐαν· ἐξ αὐτοῦ γάρ ἐστιν τὰ πάντα.	VERB	5089
πρόθυμος	προθυμος	1 Clement.34.2	δέον οὖν ἐστὶν προθύμους ἡμᾶς εἶναι εἰς ἀγαθοποιΐαν· ἐξ αὐτοῦ γάρ ἐστιν τὰ πάντα.	ADJ	5092
προλέγω	προλεγω	1 Clement.34.3	προλέγει γὰρ ἡμῖν· Ἰδοὺ ὁ κύριος, καὶ ὁ μισθὸς αὐτοῦ πρὸ προσώπου αὐτοῦ, ἀποδοῦναι ἑκάστῳ κατὰ τὸ ἔργον αὐτοῦ.	VERB	5103
μισθός	μισθος	1 Clement.34.3	προλέγει γὰρ ἡμῖν· Ἰδοὺ ὁ κύριος, καὶ ὁ μισθὸς αὐτοῦ πρὸ προσώπου αὐτοῦ, ἀποδοῦναι ἑκάστῳ κατὰ τὸ ἔργον αὐτοῦ.	NOUN	5111
προτρέπω	προτρεπω	1 Clement.34.4	προτρέπεται οὖν ἡμᾶς πιστεύοντας ἐξ ὅλης τῆς καρδίας ἐπ’ αὐτῷ, μὴ ἀργοὺς μηδὲ παρειμένους εἶναι ἐπὶ πᾶν ἔργον ἀγαθόν.	VERB	5122
ἀργός	αργος	1 Clement.34.4	προτρέπεται οὖν ἡμᾶς πιστεύοντας ἐξ ὅλης τῆς καρδίας ἐπ’ αὐτῷ, μὴ ἀργοὺς μηδὲ παρειμένους εἶναι ἐπὶ πᾶν ἔργον ἀγαθόν.	ADJ	5133
πάρειμαι	παρειμαι	1 Clement.34.4	προτρέπεται οὖν ἡμᾶς πιστεύοντας ἐξ ὅλης τῆς καρδίας ἐπ’ αὐτῷ, μὴ ἀργοὺς μηδὲ παρειμένους εἶναι ἐπὶ πᾶν ἔργον ἀγαθόν.	VERB	5135
καύχημα	καυχημα	1 Clement.34.5	τὸ καύχημα ἡμῶν καὶ ἡ παρρησία ἔστω ἐν αὐτῷ· ὑποτασσώμεθα τῷ θελήματι αὐτοῦ· κατανοήσωμεν τὸ πᾶν πλῆθος τῶν ἀγγέλων αὐτοῦ, πῶς τῷ θελήματι αὐτοῦ λειτουργοῦσιν παρεστῶτες.	NOUN	5142
μυρίος	μυριος	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	ADJ	5171
μυριάς	μυριας	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	NOUN	5172
χίλιοι	χιλιοι	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	ADJ	5176
χιλιάς	χιλιας	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	NOUN	5177
ἐκακράζω	εκακραζω	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	VERB	5181
σαβαώθ	σαβαωθ	1 Clement.34.6	λέγει γὰρ ἡ γραφή· Μύριαι μυριάδες παρειστήκεισαν αὐτῷ, καὶ χίλιαι χιλιάδες ἐλειτούργουν αὐτῷ, καὶ ἐκέκραγον, Ἅγιος, ἅγιος, ἅγιος κύριος σαβαώθ, πλήρης πᾶσα ἡ κτίσις τῆς δόξης αὐτοῦ.	X	5186
συνάγω	συναγω	1 Clement.34.7	καὶ ἡμεῖς, οὖν, ἐν ὁμονοίᾳ ἐπὶ τὸ αὐτὸ συναχθέντες τῇ συνειδήσει, ὡς ἐξ ἑνὸς στόματος βοήσωμεν πρὸς αὐτὸν ἐκτενῶς εἰς τὸ μετόχους ἡμᾶς γενέσθαι τῶν μεγάλων καὶ ἐνδόξων ἐπαγγελιῶν αὐτοῦ.	VERB	5202
βοάω	βοαω	1 Clement.34.7	καὶ ἡμεῖς, οὖν, ἐν ὁμονοίᾳ ἐπὶ τὸ αὐτὸ συναχθέντες τῇ συνειδήσει, ὡς ἐξ ἑνὸς στόματος βοήσωμεν πρὸς αὐτὸν ἐκτενῶς εἰς τὸ μετόχους ἡμᾶς γενέσθαι τῶν μεγάλων καὶ ἐνδόξων ἐπαγγελιῶν αὐτοῦ.	VERB	5209
ἐκτενής	εκτενης	1 Clement.34.7	καὶ ἡμεῖς, οὖν, ἐν ὁμονοίᾳ ἐπὶ τὸ αὐτὸ συναχθέντες τῇ συνειδήσει, ὡς ἐξ ἑνὸς στόματος βοήσωμεν πρὸς αὐτὸν ἐκτενῶς εἰς τὸ μετόχους ἡμᾶς γενέσθαι τῶν μεγάλων καὶ ἐνδόξων ἐπαγγελιῶν αὐτοῦ.	ADV	5212
μέτοχος	μετοχος	1 Clement.34.7	καὶ ἡμεῖς, οὖν, ἐν ὁμονοίᾳ ἐπὶ τὸ αὐτὸ συναχθέντες τῇ συνειδήσει, ὡς ἐξ ἑνὸς στόματος βοήσωμεν πρὸς αὐτὸν ἐκτενῶς εἰς τὸ μετόχους ἡμᾶς γενέσθαι τῶν μεγάλων καὶ ἐνδόξων ἐπαγγελιῶν αὐτοῦ.	ADJ	5215
ἀναβαίνω	αναβαινω	1 Clement.34.8	λέγει γάρ· Ὀφθαλμὸς οὐκ εἶδεν, καὶ οὖς οὐκ ἤκουσεν, καὶ ἐπὶ καρδίαν ἀνθρώπου οὐκ ἀνέβη, ὅσα ἡτοίμασεν κύριος τοῖς ὑπομένουσιν αὐτόν.	VERB	5238
ἑτοιμάζω	ετοιμαζω	1 Clement.34.8	λέγει γάρ· Ὀφθαλμὸς οὐκ εἶδεν, καὶ οὖς οὐκ ἤκουσεν, καὶ ἐπὶ καρδίαν ἀνθρώπου οὐκ ἀνέβη, ὅσα ἡτοίμασεν κύριος τοῖς ὑπομένουσιν αὐτόν.	VERB	5240
ὑπομένω	υπομενω	1 Clement.34.8	λέγει γάρ· Ὀφθαλμὸς οὐκ εἶδεν, καὶ οὖς οὐκ ἤκουσεν, καὶ ἐπὶ καρδίαν ἀνθρώπου οὐκ ἀνέβη, ὅσα ἡτοίμασεν κύριος τοῖς ὑπομένουσιν αὐτόν.	VERB	5243
μακάριος	μακαριος	1 Clement.35.1	Ὡς μακάρια καὶ θαυμαστὰ τὰ δῶρα τοῦ θεοῦ, ἀγαπητοί.	ADJ	5246
ἀθανασία	αθανασια	1 Clement.35.2	ζωὴ ἐν ἀθανασίᾳ, λαμπρότης ἐν δικαιοσύνῃ, ἀλήθεια ἐν παρρησίᾳ, πίστις ἐν πεποιθήσει, ἐγκράτεια ἐν ἁγιασμῷ· καὶ ταῦτα ὑπέπιπτεν πάντα ὑπὸ τὴν διάνοιαν ἡμῶν.	NOUN	5256
λαμπρότης	λαμπροτης	1 Clement.35.2	ζωὴ ἐν ἀθανασίᾳ, λαμπρότης ἐν δικαιοσύνῃ, ἀλήθεια ἐν παρρησίᾳ, πίστις ἐν πεποιθήσει, ἐγκράτεια ἐν ἁγιασμῷ· καὶ ταῦτα ὑπέπιπτεν πάντα ὑπὸ τὴν διάνοιαν ἡμῶν.	NOUN	5257
ἐγκράτεια	εγκρατεια	1 Clement.35.2	ζωὴ ἐν ἀθανασίᾳ, λαμπρότης ἐν δικαιοσύνῃ, ἀλήθεια ἐν παρρησίᾳ, πίστις ἐν πεποιθήσει, ἐγκράτεια ἐν ἁγιασμῷ· καὶ ταῦτα ὑπέπιπτεν πάντα ὑπὸ τὴν διάνοιαν ἡμῶν.	NOUN	5266
ὑποπίπτω	υποπιπτω	1 Clement.35.2	ζωὴ ἐν ἀθανασίᾳ, λαμπρότης ἐν δικαιοσύνῃ, ἀλήθεια ἐν παρρησίᾳ, πίστις ἐν πεποιθήσει, ἐγκράτεια ἐν ἁγιασμῷ· καὶ ταῦτα ὑπέπιπτεν πάντα ὑπὸ τὴν διάνοιαν ἡμῶν.	VERB	5271
ἀρα	αρα	1 Clement.35.3	τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν.	ADV	5279
πανάγιος	παναγιος	1 Clement.35.3	τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν.	ADJ	5292
ποσότης	ποσοτης	1 Clement.35.3	τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν.	NOUN	5296
καλλονή	καλλονη	1 Clement.35.3	τίνα οὖν ἄρα ἐστὶν τὰ ἑτοιμαζόμενα τοῖς ὑπομένουσιν; ὁ δημιουργὸς καὶ πατὴρ τῶν αἰώνων ὁ πανάγιος αὐτὸς γινώσκει τὴν ποσότητα καὶ τὴν καλλονὴν αὐτῶν.	NOUN	5299
ἀγωνίζομαι	αγωνιζομαι	1 Clement.35.4	ἡμεῖς οὖν ἀγωνισώμεθα εὑρεθῆναι ἐν τῷ ἀριθμῷ τῶν ὑπομενόντων, ὅπως μεταλάβωμεν τῶν ἐπηγγελμένων δωρεῶν.	VERB	5303
εὐπρόσδεκτος	ευπροσδεκτος	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	ADJ	5335
ἀνήκω	ανηκω	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	VERB	5340
ἀκολουθέω	ακολουθεω	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	VERB	5346
ἀδικία	αδικια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5355
πλεονεξία	πλεονεξια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5358
ἔρεις	ερεις	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5359
κακοήθεια	κακοηθεια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5360
θεοστυγία	θεοστυγια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5368
κενοδοξία	κενοδοξια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5373
ἀφιλοξενία	αφιλοξενια	1 Clement.35.5	πῶς δὲ ἔσται τοῦτο, ἀγαπητοί; ἐὰν ἐστηριγμένη ᾖ ἡ διάνοια ἡμῶν πιστῶς πρὸς τὸν θεόν, ἐὰν ἐκζητῶμεν τὰ εὐάρεστα καὶ εὐπρόσδεκτα αὐτῷ, ἐὰν ἐπιτελέσωμεν τὰ ἀνήκοντα τῇ ἀμώμῳ βουλήσει αὐτοῦ, καὶ ἀκολουθήσωμεν τῇ ὁδῷ τῆς ἀληθείας, ἀπορρίψαντες ἀφ’ ἑαυτῶν πᾶσαν ἀδικίαν καὶ πονηρίαν, πλεονεξίαν, ἔρεις, κακοηθείας τε καὶ δόλους, ψιθυρισμούς τε καὶ καταλαλιάς, θεοστυγίαν, ὑπερηφανίαν τε καὶ ἀλαζονείαν, κενοδοξίαν τε καὶ ἀφιλοξενίαν.	NOUN	5376
πράσσω	πρασσω	1 Clement.35.6	ταῦτα γὰρ οἱ πράσσοντες στυγητοὶ τῷ θεῷ ὑπάρχουσιν· οὐ μόνον δὲ οἱ πράσσοντες αὐτά, ἀλλὰ καὶ οἱ συνευδοκοῦντες αὐτοῖς.	VERB	5380
στυγητός	στυγητος	1 Clement.35.6	ταῦτα γὰρ οἱ πράσσοντες στυγητοὶ τῷ θεῷ ὑπάρχουσιν· οὐ μόνον δὲ οἱ πράσσοντες αὐτά, ἀλλὰ καὶ οἱ συνευδοκοῦντες αὐτοῖς.	ADJ	5381
συνευδοκέω	συνευδοκεω	1 Clement.35.6	ταῦτα γὰρ οἱ πράσσοντες στυγητοὶ τῷ θεῷ ὑπάρχουσιν· οὐ μόνον δὲ οἱ πράσσοντες αὐτά, ἀλλὰ καὶ οἱ συνευδοκοῦντες αὐτοῖς.	VERB	5394
